Country_Code,year,GDP_Current_LCU
RWA,1989,192760102900.0
RWA,1990,213460992000.0
RWA,1991,239264006100.0
RWA,1992,271764996100.0
RWA,1993,284366995500.0
RWA,1994,165800001500.0
RWA,1995,339141984300.0
RWA,1996,424127987700.0
RWA,1997,558300004400.0
RWA,1998,621300023300.0
RWA,1999,719865000000.0
RWA,2000,805708000000.0
RWA,2001,870676000000.0
RWA,2002,933988000000.0
RWA,2003,1149019000000.0
RWA,2004,1371604000000.0
RWA,2005,1635655000000.0
RWA,2006,1830548000000.0
RWA,2007,2225049000000.0
RWA,2008,2831044000000.0
RWA,2009,3222912000000.0
RWA,2010,3569481000000.0
RWA,2011,4130732000000.0
RWA,2012,4699542000000.0
RWA,2013,5053848000000.0
RWA,2014,5619449000000.0
RWA,2015,6146916000000.0
RWA,2016,6841598000000.0
RWA,2017,7694234000000.0
RWA,2018,8302054000000.0
RWA,2019,9314768000000.0
RWA,2020,9746379000000.0
SAU,1968,18844999700.0
SAU,1969,20185999400.0
SAU,1970,24197709818.3825
SAU,1971,32237044549.2037
SAU,1972,40055628754.8386
SAU,1973,55404370349.876595
SAU,1974,161216050278.29703
SAU,1975,164529773168.61398
SAU,1976,225939852262.239
SAU,1977,261521400194.483
SAU,1978,272871383501.86603
SAU,1979,375938168581.701
SAU,1980,547380734661.93896
SAU,1981,623367313755.025
SAU,1982,525333911924.87897
SAU,1983,446287884996.883
SAU,1984,421558214401.682
SAU,1985,376318167761.365
SAU,1986,322020334178.086
SAU,1987,320931301891.369
SAU,1988,330519326948.302
SAU,1989,357064601324.745
SAU,1990,440525367900.289
SAU,1991,495176140500.0
SAU,1992,513394098100.0
SAU,1993,497964790800.0
SAU,1994,506229949900.0
SAU,1995,536819671100.00006
SAU,1996,594190683300.0
SAU,1997,621533522500.0
SAU,1998,550408117800.0
SAU,1999,606438600000.0
SAU,2000,710680973300.0
SAU,2001,690515511500.0
SAU,2002,711022200900.0
SAU,2003,809278707200.0
SAU,2004,970283486400.0
SAU,2005,1230771342300.0
SAU,2006,1411491008300.0
SAU,2007,1558827275000.0
SAU,2008,1949237769900.0
SAU,2009,1609117122300.0
SAU,2010,1980777497400.0
SAU,2011,2517145650400.0
SAU,2012,2759905662600.0
SAU,2013,2799926727800.0
SAU,2014,2836313802500.0
SAU,2015,2453512135800.0
SAU,2016,2418508280400.0
SAU,2017,2582198416100.0
SAU,2018,2949456868400.0
SAU,2019,2973625643100.0
SAU,2020,2625442024684.76
SDN,1960,392200.0
SDN,1961,425800.0
SDN,1962,462500.0
SDN,1963,470500.0
SDN,1964,483400.0
SDN,1965,503800.0
SDN,1966,516900.0
SDN,1967,559700.0
SDN,1968,584200.0
SDN,1969,643300.0
SDN,1970,731300.0
SDN,1971,796800.0
SDN,1972,864600.0
SDN,1973,1071500.0
SDN,1974,1378500.0
SDN,1975,1679400.0
SDN,1976,2093800.0
SDN,1977,2611200.0
SDN,1978,3068200.0
SDN,1979,3612900.0
SDN,1980,4475900.0
SDN,1981,6009900.0
SDN,1982,8316000.000000001
SDN,1983,10699200.0
SDN,1984,13581900.0
SDN,1985,18605600.0
SDN,1986,25230500.0
SDN,1987,36280000.0
SDN,1988,64676500.00000001
SDN,1989,96336500.0
SDN,1990,151385500.0
SDN,1991,307239000.0
SDN,1992,685133000.0
SDN,1993,1414868500.0
SDN,1994,3705198100.0
SDN,1995,8033698800.0
SDN,1996,11280018400.0
SDN,1997,18406531100.0
SDN,1998,22590658600.0
SDN,1999,26977505300.0
SDN,2000,31516274000.0
SDN,2001,34104368700.0
SDN,2002,38978277200.0
SDN,2003,46053844900.0
SDN,2004,55340961400.0
SDN,2005,64616428400.0
SDN,2006,77788360300.0
SDN,2007,92536870200.0
SDN,2008,113971458000.0
SDN,2009,122325206400.0
SDN,2010,151352000000.0
SDN,2011,182151341082.158
SDN,2012,222547895888.65698
SDN,2013,304116762631.64197
SDN,2014,447998242165.089
SDN,2015,505760712510.242
SDN,2016,605408561576.9879
SDN,2017,815855470930.142
SDN,2018,1317969124963.42
SDN,2019,1950330216418.66
SDN,2020,4066002900000.0
SEN,1960,246100452148.959
SEN,1961,259724379535.84302
SEN,1962,265956603615.421
SEN,1963,274942614217.998
SEN,1964,291320328001.282
SEN,1965,296537999591.09296
SEN,1966,306338454207.74603
SEN,1967,306635437627.27
SEN,1968,324157462670.713
SEN,1969,323711987541.427
SEN,1970,358607545791.954
SEN,1971,368853475664.49
SEN,1972,408500769513.582
SEN,1973,415331389428.606
SEN,1974,505317382255.208
SEN,1975,606588747175.875
SEN,1976,685734843164.296
SEN,1977,721818335346.114
SEN,1978,740231310774.726
SEN,1979,868941926032.23
SEN,1980,952893672664.977
SEN,1981,1112982896641.71
SEN,1982,1319009543266.25
SEN,1983,1360160389578.5798
SEN,1984,1522866267519.97
SEN,1985,1715710509180.69
SEN,1986,1867313795050.28
SEN,1987,1949686798036.3098
SEN,1988,1911714783717.9102
SEN,1989,2030819391613.26
SEN,1990,2012300161502.01
SEN,1991,2046744999700.0
SEN,1992,2056607077500.0
SEN,1993,2086337986100.0
SEN,1994,2795227008600.0
SEN,1995,3157783967800.0
SEN,1996,3355636698600.0
SEN,1997,3526226093900.0
SEN,1998,3837994933400.0
SEN,1999,4082340687100.0
SEN,2000,4294432737400.0
SEN,2001,4789604963300.0
SEN,2002,4881915448200.0
SEN,2003,5109163698100.0
SEN,2004,5343726669300.0
SEN,2005,5836376558500.0
SEN,2006,6132987576700.0
SEN,2007,6703604924000.0
SEN,2008,7516880064900.0
SEN,2009,7593295291500.0
SEN,2010,7976734607700.0
SEN,2011,8394956688200.001
SEN,2012,9016869323200.0
SEN,2013,9343922875900.0
SEN,2014,9775039000000.0
SEN,2015,10508650000000.0
SEN,2016,11283396000000.0
SEN,2017,12191796000000.0
SEN,2018,12840090000000.0
SEN,2019,13655367000000.0
SEN,2020,14338367725500.0
SGP,1960,2157400000.0
SGP,1961,2340700000.0
SGP,1962,2529300000.0
SGP,1963,2809000000.0
SGP,1964,2737200000.0
SGP,1965,2983600000.0
SGP,1966,3356400000.0
SGP,1967,3789900000.0
SGP,1968,4364400000.0
SGP,1969,5081300000.0
SGP,1970,5879300000.0
SGP,1971,6929900000.0
SGP,1972,8302299999.999999
SGP,1973,10395600000.0
SGP,1974,12831400000.0
SGP,1975,13728700000.0
SGP,1976,15003400000.0
SGP,1977,16353200000.0
SGP,1978,18337400000.0
SGP,1979,21141200000.0
SGP,1980,25869600000.0
SGP,1981,30352000000.0
SGP,1982,33981199999.999996
SGP,1983,38058000000.0
SGP,1984,41730400000.0
SGP,1985,40862800000.0
SGP,1986,40892700000.0
SGP,1987,45549500000.0
SGP,1988,53432300000.0
SGP,1989,61308500000.0
SGP,1990,70492300000.0
SGP,1991,78542800000.0
SGP,1992,84920200000.0
SGP,1993,97923100000.0
SGP,1994,112555400000.0
SGP,1995,124463300000.0
SGP,1996,135777200000.00002
SGP,1997,148664400000.0
SGP,1998,143474900000.0
SGP,1999,146252500000.0
SGP,2000,165632400000.0
SGP,2001,160885600000.0
SGP,2002,165698100000.0
SGP,2003,170117900000.0
SGP,2004,194433000000.0
SGP,2005,212723000000.0
SGP,2006,236158800000.0
SGP,2007,272697599999.99997
SGP,2008,273941599999.99997
SGP,2009,282394500000.0
SGP,2010,326980100000.0
SGP,2011,351367900000.0
SGP,2012,368770500000.0
SGP,2013,384870300000.0
SGP,2014,398947900000.0
SGP,2015,423444100000.0
SGP,2016,440372200000.0
SGP,2017,474115100000.0
SGP,2018,507123900000.0
SGP,2019,510737800000.0
SGP,2020,469095900000.0
SLB,1967,22600000.0
SLB,1968,25200000.0
SLB,1969,25700000.0
SLB,1971,44000000.0
SLB,1972,34000000.0
SLB,1973,39000000.0
SLB,1974,59000000.0
SLB,1975,57000000.0
SLB,1976,68000000.0
SLB,1977,84000000.0
SLB,1978,97000000.0
SLB,1979,131000000.0
SLB,1980,152000000.0
SLB,1981,169000000.0
SLB,1982,187000000.0
SLB,1983,208000000.0
SLB,1984,231000000.0
SLB,1985,245000000.0
SLB,1986,257000000.0
SLB,1987,311000000.0
SLB,1988,368000000.0
SLB,1989,396000000.0
SLB,1990,543000000.0
SLB,1991,618000000.0
SLB,1992,788000000.0
SLB,1993,959000000.0
SLB,1994,1326000000.0
SLB,1995,1599000000.0
SLB,1996,1821000000.0
SLB,1997,1957000000.0
SLB,1998,2204000000.0
SLB,1999,2361000000.0
SLB,2000,2137000000.0
SLB,2001,2161000000.0
SLB,2002,2338000000.0
SLB,2003,2646000000.0
SLB,2004,2976000000.0
SLB,2005,3591000000.0
SLB,2006,4099000000.0
SLB,2007,4746000000.0
SLB,2008,5417000000.0
SLB,2009,5928000000.0
SLB,2010,6829000000.0
SLB,2011,8023000000.0
SLB,2012,8760000000.0
SLB,2013,9381000000.0
SLB,2014,9850000000.0
SLB,2015,10345000000.0
SLB,2016,10957000000.0
SLB,2017,11703000000.0
SLB,2018,12522000000.0
SLB,2019,12834000000.0
SLB,2020,12741000000.0
SLE,1960,197156700.0
SLE,1961,200723300.0
SLE,1962,209838100.0
SLE,1963,213404800.0
SLE,1964,227671400.0
SLE,1965,256700000.0
SLE,1966,268200000.0
SLE,1967,252600000.0
SLE,1968,274883300.0
SLE,1969,340575000.0
SLE,1970,362008500.0
SLE,1971,348601100.0
SLE,1972,372668800.0
SLE,1973,469584600.0
SLE,1974,554844000.0
SLE,1975,614134600.0
SLE,1976,662023700.0
SLE,1977,793123200.0
SLE,1978,1005921000.0
SLE,1979,1172575800.0
SLE,1980,1155500000.0
SLE,1981,1292200000.0
SLE,1982,1604500000.0
SLE,1983,1876100000.0
SLE,1984,2729500000.0
SLE,1985,4365000200.0
SLE,1986,7888000000.0
SLE,1987,22471999500.0
SLE,1988,34304999400.0
SLE,1989,55803998500.0
SLE,1990,98386000000.0
SLE,1991,230363000000.0
SLE,1992,339591000000.0
SLE,1993,436301000000.0
SLE,1994,535021100000.0
SLE,1995,657597000000.0
SLE,1996,867062000000.0
SLE,1997,834489000000.0
SLE,1998,1051327000000.0
SLE,1999,1207704000000.0
SLE,2000,1330312000000.0
SLE,2001,2165832446800.0
SLE,2002,2630761750500.0
SLE,2003,3253743468500.0
SLE,2004,3912932001000.0
SLE,2005,4769247891700.0
SLE,2006,5583531173700.0
SLE,2007,6443514214200.0
SLE,2008,7470061959300.0
SLE,2009,8308046016600.0
SLE,2010,10255614187400.0
SLE,2011,12797612937600.0
SLE,2012,16515434133800.0
SLE,2013,21317382464000.0
SLE,2014,22689365851800.0
SLE,2015,21414242390200.0
SLE,2016,23114237474700.0
SLE,2017,27614660000000.0
SLE,2018,32401626000000.0
SLE,2019,37137732000000.0
SLE,2020,37989270600000.0
SLV,1965,877720000.0
SLV,1966,929520000.0
SLV,1967,976200000.0
SLV,1968,1009760100.0
SLV,1969,1049400000.0000001
SLV,1970,1132920000.0
SLV,1971,1186120000.0
SLV,1972,1263720000.0
SLV,1973,1442320000.0
SLV,1974,1665880000.0
SLV,1975,1884120100.0
SLV,1976,2328280100.0
SLV,1977,2941640100.0
SLV,1978,3127960000.0
SLV,1979,3463639900.0
SLV,1980,3573959900.0
SLV,1981,3437200200.0
SLV,1982,3399189100.0
SLV,1983,3506347800.0
SLV,1984,3661683400.0
SLV,1985,3800368600.0
SLV,1986,3771663200.0
SLV,1987,3958045800.0
SLV,1988,4189880000.0
SLV,1989,4372215300.0
SLV,1990,4817542204.026731
SLV,1991,5252342400.0
SLV,1992,5813399300.0
SLV,1993,6680269200.0
SLV,1994,7679384000.0
SLV,1995,8921947100.0
SLV,1996,9586327800.0
SLV,1997,10221705900.0
SLV,1998,10936669900.0
SLV,1999,11284197000.0
SLV,2000,11784927700.0
SLV,2001,12282533600.0
SLV,2002,12664190300.0
SLV,2003,13243892200.0
SLV,2004,13724810900.0
SLV,2005,14698001400.0
SLV,2006,15999886400.0
SLV,2007,17011750900.0
SLV,2008,17986890000.0
SLV,2009,17601620000.0
SLV,2010,18447920000.0
SLV,2011,20283790000.0
SLV,2012,21386150000.0
SLV,2013,21990970000.0
SLV,2014,22593460000.0
SLV,2015,23438240000.0
SLV,2016,24191430000.0
SLV,2017,24979200000.0
SLV,2018,26020850000.0
SLV,2019,26896660000.0
SLV,2020,24638720000.0
SMR,1997,859000000.0
SMR,1998,940000000.0
SMR,1999,1041000000.0
SMR,2000,1091000000.0
SMR,2001,1183000000.0
SMR,2002,1215000000.0
SMR,2003,1293000000.0
SMR,2004,1379000000.0
SMR,2005,1436000000.0
SMR,2006,1521000000.0
SMR,2007,1597000000.0
SMR,2008,1634000000.0
SMR,2009,1480000000.0
SMR,2010,1419000000.0
SMR,2011,1303000000.0
SMR,2012,1249000000.0
SMR,2013,1264000000.0
SMR,2014,1260000000.0
SMR,2015,1279300507.29183
SMR,2016,1326532027.6499999
SMR,2017,1353143902.27718
SMR,2018,1401708778.86202
SMR,2019,1443741367.80394
SOM,1960,1289000064.0
SOM,1961,1368999936.0
SOM,1962,1453800064.0
SOM,1963,1543900160.0
SOM,1964,1639500032.0
SOM,1965,1740899968.0
SOM,1966,1838400000.0
SOM,1967,1941299968.0
SOM,1968,2048000000.0
SOM,1969,2144500992.0000002
SOM,1970,2258200064.0
SOM,1971,2360299008.0
SOM,1972,2910299904.0
SOM,1973,3184899072.0
SOM,1974,2943399936.0
SOM,1975,4474802176.0
SOM,1976,5081801216.0
SOM,1977,6880002048.0
SOM,1978,8180998144.0
SOM,1979,8997998592.0
SOM,1980,17372000256.0
SOM,1981,22050000896.0
SOM,1982,29105010688.0
SOM,1983,35057000448.0
SOM,1984,62321991680.0
SOM,1985,87360012288.0
SOM,1986,120560001024.0
SOM,1987,168079998976.0
SOM,1988,283899985920.0
SOM,1989,559479980032.0
SOM,1990,1738780049408.0
SOM,2013,75060314892300.0
SOM,2014,80186040481400.0
SOM,2015,90104372169800.0
SOM,2016,96824567709900.0
SOM,2017,104148285693600.0
SOM,2018,113081171844000.0
SOM,2019,123873048856300.0
SOM,2020,126682488925800.0
SRB,1995,59587400000.0
SRB,1996,117162700000.0
SRB,1997,151807100000.0
SRB,1998,195179100000.0
SRB,1999,226100900000.0
SRB,2000,434319000000.0
SRB,2001,867237600000.0
SRB,2002,1102557300000.0
SRB,2003,1294656000000.0
SRB,2004,1526204700000.0
SRB,2005,1846853200000.0
SRB,2006,2181034600000.0
SRB,2007,2523495500000.0
SRB,2008,2908444700000.0
SRB,2009,3052135500000.0
SRB,2010,3250581300000.0
SRB,2011,3612266600000.0
SRB,2012,3810057900000.0
SRB,2013,4121200200000.0
SRB,2014,4160548500000.0
SRB,2015,4315020400000.0005
SRB,2016,4528191900000.0
SRB,2017,4760686400000.0
SRB,2018,5072932200000.0
SRB,2019,5417724900000.0
SRB,2020,5463542200000.0
SSD,2008,30504231700.0
SSD,2009,28251774800.0
SSD,2010,33656316700.000004
SSD,2011,44557946400.0
SSD,2012,35197842900.0
SSD,2013,54358083600.0
SSD,2014,41188527900.0
SSD,2015,43242473500.0
STP,2001,671568200.0
STP,2002,774062400.0
STP,2003,954255200.0
STP,2004,1134630900.0
STP,2005,1440642000.0
STP,2006,1777356300.0
STP,2007,2018965300.0
STP,2008,2763009000.0
STP,2009,3044288000.0
STP,2010,3652623800.0
STP,2011,4109906799.9999995
STP,2012,4815930000.0
STP,2013,5588960900.0
STP,2014,6443313100.0
STP,2015,7030510500.0
STP,2016,7697780500.0
STP,2017,8231170400.000001
STP,2018,8618990400.0
STP,2019,9424294700.0
STP,2020,10247299900.0
SUR,1960,199300.0
SUR,1961,215400.0
SUR,1962,232300.0
SUR,1963,251900.0
SUR,1964,268800.0
SUR,1965,308300.0
SUR,1966,380700.0
SUR,1967,441400.0
SUR,1968,482700.0
SUR,1969,519300.0
SUR,1970,549800.0
SUR,1971,602000.0
SUR,1972,623900.0
SUR,1973,678900.0
SUR,1974,819700.0
SUR,1975,931000.0
SUR,1976,1011000.0
SUR,1977,1283000.0
SUR,1978,1471000.0
SUR,1979,1565000.0
SUR,1980,1590000.0
SUR,1981,1778000.0
SUR,1982,1830000.0
SUR,1983,1767000.0
SUR,1984,1728000.0
SUR,1985,1746000.0
SUR,1986,1782000.0
SUR,1987,1960000.0
SUR,1988,2322000.0
SUR,1989,2713000.0
SUR,1990,3884000.0
SUR,1991,4481000.0
SUR,1992,6069000.0
SUR,1993,14578000.0
SUR,1994,81136000.0
SUR,1995,305683000.0
SUR,1996,345426000.0
SUR,1997,370569000.0
SUR,1998,444340000.0
SUR,1999,762210000.0
SUR,2000,1250927000.0
SUR,2001,1818729000.0
SUR,2002,2569900000.0
SUR,2003,3314169000.0
SUR,2004,4057509000.0
SUR,2005,4899000000.0
SUR,2006,7206000000.0
SUR,2007,8061000000.0
SUR,2008,9698000000.0
SUR,2009,10638000000.0
SUR,2010,11993000000.0
SUR,2011,14452000000.0
SUR,2012,16434000000.0
SUR,2013,16981000000.0
SUR,2014,17294000000.0
SUR,2015,17515000000.0
SUR,2016,20663000000.0
SUR,2017,26893000000.0
SUR,2018,29822000000.0
SUR,2019,31483000000.0
SUR,2020,35449858000.0
SVK,1990,10039837000.0
SVK,1991,11544784000.0
SVK,1992,11976483000.0
SVK,1993,14105354000.0
SVK,1994,16995339000.0
SVK,1995,19767712000.0
SVK,1996,22032854000.0
SVK,1997,24456111000.0
SVK,1998,26688279000.0
SVK,1999,28583546000.0
SVK,2000,31661067000.0
SVK,2001,34365528000.0
SVK,2002,37329500000.0
SVK,2003,41479498000.0
SVK,2004,46175205000.0
SVK,2005,50485664000.0
SVK,2006,56361425000.0
SVK,2007,63163352000.0
SVK,2008,68590534000.0
SVK,2009,64095519000.0
SVK,2010,68188652000.0
SVK,2011,71304509000.0
SVK,2012,73575776000.0
SVK,2013,74448762000.0
SVK,2014,76269799000.0
SVK,2015,79767564000.0
SVK,2016,81051499000.0
SVK,2017,84488635000.0
SVK,2018,89356687000.0
SVK,2019,93900450000.0
SVK,2020,91555334000.0
SVN,1995,10560810000.0
SVN,1996,12147285000.0
SVN,1997,13836531000.0
SVN,1998,15351768000.0
SVN,1999,17226585000.0
SVN,2000,18853122000.0
SVN,2001,21147702000.0
SVN,2002,23548615000.0
SVN,2003,25613283000.0
SVN,2004,27628189000.0
SVN,2005,29113563000.0
SVN,2006,31470341000.0
SVN,2007,35073456000.0
SVN,2008,37925698000.0
SVN,2009,36254927000.0
SVN,2010,36363909000.0
SVN,2011,37058569000.0
SVN,2012,36253272000.0
SVN,2013,36454333000.0
SVN,2014,37634292000.0
SVN,2015,38852641000.0
SVN,2016,40443217000.0
SVN,2017,43009129000.0
SVN,2018,45862593000.0
SVN,2019,48392551000.0
SVN,2020,46297193000.0
SWE,1960,81853557400.0
SWE,1961,89044845000.0
SWE,1962,96569614200.0
SWE,1963,104524041700.0
SWE,1964,116564926900.0
SWE,1965,128272330500.0
SWE,1966,139529167800.0
SWE,1967,151450877800.0
SWE,1968,160715188000.0
SWE,1969,174534294000.0
SWE,1970,197059873000.0
SWE,1971,213065276000.0
SWE,1972,233139224000.0
SWE,1973,259439311000.0
SWE,1974,293059617000.0
SWE,1975,344156748000.0
SWE,1976,389252248000.0
SWE,1977,423371109000.0
SWE,1978,471922764000.0
SWE,1979,528969879000.0
SWE,1980,600992612000.0
SWE,1981,656656843000.0
SWE,1982,718607292000.0
SWE,1983,805155574000.0
SWE,1984,903291831000.0
SWE,1985,981907505000.0
SWE,1986,1072087964000.0
SWE,1987,1160354311000.0
SWE,1988,1268248752000.0
SWE,1989,1405090996000.0
SWE,1990,1549815256000.0
SWE,1991,1658400085000.0
SWE,1992,1655829313000.0
SWE,1993,1657501000000.0
SWE,1994,1767223000000.0
SWE,1995,1906773000000.0
SWE,1996,1956434000000.0
SWE,1997,2047269000000.0
SWE,1998,2152905000000.0
SWE,1999,2264494000000.0
SWE,2000,2408151000000.0
SWE,2001,2503731000000.0
SWE,2002,2598336000000.0
SWE,2003,2703551000000.0
SWE,2004,2830194000000.0
SWE,2005,2931085000000.0
SWE,2006,3121668000000.0
SWE,2007,3320278000000.0
SWE,2008,3412253000000.0
SWE,2009,3341167000000.0
SWE,2010,3573581000000.0
SWE,2011,3727905000000.0
SWE,2012,3743086000000.0
SWE,2013,3822671000000.0
SWE,2014,3992730000000.0
SWE,2015,4260470000000.0
SWE,2016,4415031000000.0
SWE,2017,4625094000000.0
SWE,2018,4828306000000.0
SWE,2019,5025063000000.0
SWE,2020,4951553000000.0
SWZ,1960,25054900.0
SWZ,1961,30732900.0
SWZ,1962,32805700.0
SWZ,1963,38663900.0
SWZ,1964,46414700.0
SWZ,1965,50200000.0
SWZ,1966,54900000.0
SWZ,1967,53400000.0
SWZ,1968,57000000.0
SWZ,1969,75300000.0
SWZ,1970,80100000.0
SWZ,1971,97600000.0
SWZ,1972,112800000.0
SWZ,1973,154000000.0
SWZ,1974,179600000.0
SWZ,1975,213200000.0
SWZ,1976,237000000.0
SWZ,1977,264399999.99999997
SWZ,1978,296200000.0
SWZ,1979,346900000.0
SWZ,1980,422110000.0
SWZ,1981,500900000.0
SWZ,1982,583700000.0
SWZ,1983,618700000.0
SWZ,1984,729500000.0
SWZ,1985,802500000.0
SWZ,1986,1026300000.0
SWZ,1987,1189300000.0
SWZ,1988,1573300000.0
SWZ,1989,1827800100.0
SWZ,1990,2884071300.0
SWZ,1991,3192454900.0
SWZ,1992,3664153300.0
SWZ,1993,4434945300.0
SWZ,1994,5039627200.0
SWZ,1995,6162379200.0
SWZ,1996,6890746500.0
SWZ,1997,7910553200.0
SWZ,1998,8717600000.0
SWZ,1999,9456800000.0
SWZ,2000,12062072300.0
SWZ,2001,13279341800.0
SWZ,2002,15096687500.0
SWZ,2003,16624281299.999998
SWZ,2004,17893627000.0
SWZ,2005,20210660200.0
SWZ,2006,22287402300.0
SWZ,2007,24443056600.0
SWZ,2008,27213164100.0
SWZ,2009,30339380900.0
SWZ,2010,32497185500.0
SWZ,2011,35002128900.0
SWZ,2012,40119468800.0
SWZ,2013,44391281300.0
SWZ,2014,47993949200.0
SWZ,2015,51783894500.0
SWZ,2016,56132105500.0
SWZ,2017,58688988300.0
SWZ,2018,61770683600.0
SWZ,2019,64614601600.0
SWZ,2020,65301886172.525894
SXM,2009,1530400000.0
SXM,2010,1597200000.0
SXM,2011,1675600000.0
SXM,2012,1764700000.0
SXM,2013,1831000000.0
SXM,2014,2229000000.0
SXM,2015,2243000000.0
SXM,2016,2262000000.0
SXM,2017,2133000000.0
SXM,2018,2122000000.0
SYC,1960,57200000.0
SYC,1961,55200000.0
SYC,1962,60200000.0
SYC,1963,66300000.0
SYC,1964,73300000.0
SYC,1965,74300000.0
SYC,1966,78300000.0
SYC,1967,80300000.0
SYC,1968,89300000.0
SYC,1969,91400000.0
SYC,1970,102400000.0
SYC,1971,120500000.0
SYC,1972,163600000.0
SYC,1973,200800000.0
SYC,1974,246000000.0
SYC,1975,288100000.0
SYC,1976,365595000.0
SYC,1977,493200000.0
SYC,1978,594800000.0
SYC,1979,805900000.0
SYC,1980,941900000.0
SYC,1981,978200000.0
SYC,1982,969200000.0
SYC,1983,992900000.0
SYC,1984,1068099999.9999999
SYC,1985,1204900000.0
SYC,1986,1283850000.0
SYC,1987,1395897500.0
SYC,1988,1528011100.0
SYC,1989,1721000000.0
SYC,1990,1967100000.0
SYC,1991,1980100000.0
SYC,1992,2221200000.0
SYC,1993,2455600000.0
SYC,1994,2459400000.0
SYC,1995,2420100000.0
SYC,1996,2500200000.0
SYC,1997,2829600000.0
SYC,1998,3201300000.0
SYC,1999,3328300000.0
SYC,2000,3513300000.0
SYC,2001,3644900000.0
SYC,2002,3822400000.0
SYC,2003,3811300000.0
SYC,2004,4616259600.0
SYC,2005,5055067900.0
SYC,2006,5610323700.0
SYC,2007,6926000000.0
SYC,2008,9147000000.0
SYC,2009,11533000000.0
SYC,2010,11705000000.0
SYC,2011,13196000000.0
SYC,2012,14519372700.0
SYC,2013,16014526000.0
SYC,2014,17119186699.999998
SYC,2015,18339831400.0
SYC,2016,19002430900.0
SYC,2017,20806348300.0
SYC,2018,22063764200.0
SYC,2019,22192300000.0
SYC,2020,19798900000.0
SYR,1960,3070581800.0
SYR,1961,3383977000.0
SYR,1962,4097988100.0
SYR,1963,4585709100.0
SYR,1964,5116868100.0
SYR,1965,5079998100.0
SYR,1966,5047001200.0
SYR,1967,5515002000.0
SYR,1968,5967999100.0
SYR,1969,6863000200.0
SYR,1970,6799999100.0
SYR,1971,8013001400.0
SYR,1972,9228001500.0
SYR,1973,9861001500.0
SYR,1974,15845000600.0
SYR,1975,20597000700.0
SYR,1976,24725000800.0
SYR,1977,27012999800.0
SYR,1978,32389010200.0
SYR,1979,38974002100.0
SYR,1980,51270001900.0
SYR,1981,65776989800.0
SYR,1982,68787898000.0
SYR,1983,73290614600.0
SYR,1984,75342022500.0
SYR,1985,83225020400.0
SYR,1986,99933030800.0
SYR,1987,127712005200.0
SYR,1988,186047009300.0
SYR,1989,208892007500.0
SYR,1990,268328000000.0
SYR,1991,311564000000.0
SYR,1992,371630000000.0
SYR,1993,413755000000.0
SYR,1994,506101000000.0
SYR,1995,570975000000.0
SYR,1996,690857000000.0
SYR,1997,745569026000.0
SYR,1998,790443999200.0
SYR,1999,819092000000.0
SYR,2000,923198000000.0
SYR,2001,1015535000000.0
SYR,2002,1061415000000.0
SYR,2003,1074163000000.0
SYR,2004,1266890000000.0
SYR,2005,1506438000000.0
SYR,2006,1704975000000.0
SYR,2007,2017826000000.0
TCA,2000,319443300.0
TCA,2001,358744800.0
TCA,2002,366707900.0
TCA,2003,409753600.0
TCA,2004,485598800.0
TCA,2005,578645800.0
TCA,2006,721891500.0
TCA,2007,773489700.0
TCA,2008,862683600.0
TCA,2009,703175800.0
TCA,2010,686787800.0
TCA,2011,728789600.0
TCA,2012,727161000.0
TCA,2013,754238000.0
TCA,2014,841070000.0
TCA,2015,942070000.0
TCA,2016,1032452000.0
TCA,2017,1022365000.0
TCA,2018,1113178000.0
TCA,2019,1197415000.0
TCA,2020,924583000.0
TCD,1960,76888948700.0
TCD,1961,81910825000.0
TCD,1962,87625703400.0
TCD,1963,91088994300.0
TCD,1964,96111304700.0
TCD,1965,102172349300.0
TCD,1966,106328379900.0
TCD,1967,110657697300.0
TCD,1968,112389443600.0
TCD,1969,122606666900.0
TCD,1970,129706798100.0
TCD,1971,138192244700.0
TCD,1972,147543915400.0
TCD,1973,144253764000.0
TCD,1974,157067689800.0
TCD,1975,185295384400.0
TCD,1976,206941871500.0
TCD,1977,229799066200.0
TCD,1978,251362603500.0
TCD,1979,213639856200.0
TCD,1980,218252288200.0
TCD,1981,238291516900.0
TCD,1982,274179153200.0
TCD,1983,317205391500.0
TCD,1984,401608503700.0
TCD,1985,464119958600.0
TCD,1986,369795226000.0
TCD,1987,349652306300.0
TCD,1988,441588964700.0
TCD,1989,457357831700.0
TCD,1990,473361073600.0
TCD,1991,529553593800.00006
TCD,1992,498109648900.0
TCD,1993,414337973300.0
TCD,1994,655051577700.0
TCD,1995,721728639500.0
TCD,1996,822241422600.0
TCD,1997,901587995300.0
TCD,1998,1029344630700.0
TCD,1999,944897144000.0
TCD,2000,986128585300.0
TCD,2001,1253017742400.0
TCD,2002,1385349274600.0
TCD,2003,1590551400000.0
TCD,2004,2332340000000.0
TCD,2005,3505903000000.0
TCD,2006,3880944000000.0
TCD,2007,4140247589300.0
TCD,2008,4635650285500.0
TCD,2009,4369368423300.0
TCD,2010,5278516425000.0
TCD,2011,5736183821300.0
TCD,2012,6314235440000.0
TCD,2013,6397746000000.0
TCD,2014,6883356000000.0
TCD,2015,6474000000000.0
TCD,2016,5984000000000.0
TCD,2017,5806796500000.0
TCD,2018,6242756000000.0
TCD,2019,6629554456200.0
