,Country_Code,year,BCA,BCA_NGDPD,FLIBOR6,GGR,GGR_NGDP,GGSB,GGSB_NPGDP,GGX,GGXCNL,GGXCNL_NGDP,GGXONLB,GGXONLB_NGDP,GGXWDG,GGXWDG_NGDP,GGXWDN,GGXWDN_NGDP,GGX_NGDP,LE,LP,LUR,NGAP_NPGDP,NGDP,NGDPD,NGDPDPC,NGDPPC,NGDPRPC,NGDPRPPPPC,NGDP_D,NGDP_FY,NGDP_R,NGDP_RPCH,NGSD_NGDP,NID_NGDP,PCPI,PCPIE,PCPIEPCH,PCPIPCH,PPPEX,PPPGDP,PPPPC,PPPSH,TMG_RPCH,TM_RPCH,TXG_RPCH,TX_RPCH,country_number,Resource_Rich,Oil_Gas_Rich,Region_Code,Reg,IDA,Country,Income_Group,Country_Code2,Small_States,IBRD_IDA,_merge
2397,ESP,1985,2.088,1.149,,61.173,33.957,-16.096,,73.778,-12.604,-6.997,-8.683,-4.82,75.769,42.059,44.683,24.803,40.953,11.377,38.686,21.305,-5.423,185.178,181.62,4694.76,4786.71,13556.28,21882.13,35.31,180.15,524.435,2.362,20.854,20.269,35.303,36.793,8.178,8.815,0.456,405.982,10494.35,2.089,9.847,7.545,0.994,0.669,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2398,ESP,1986,3.677,1.463,,71.137,34.628,-13.486,,83.672,-12.535,-6.102,-6.93,-3.373,88.955,43.301,57.201,27.844,40.73,11.589,38.798,20.907,-5.299,211.166,251.304,6477.3,5442.76,13981.1,22567.85,38.929,205.433,542.433,3.432,21.772,20.885,38.408,39.833,8.261,8.795,0.493,428.368,11041.11,2.087,19.899,17.189,-5.22,0.23,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2399,ESP,1987,-0.037,-0.012,,83.195,36.282,-8.954,,90.93,-7.735,-3.373,-2.315,-1.01,98.919,43.139,65.187,28.428,39.655,12.147,38.888,20.223,-2.757,235.703,318.389,8187.29,6061.05,14744.83,23800.65,41.106,229.304,573.4,5.709,21.516,22.13,40.424,41.662,4.593,5.248,0.508,464.024,11932.24,2.125,27.959,24.787,6.622,5.269,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2400,ESP,1988,-3.685,-0.985,,92.434,36.338,-13.889,,101.337,-8.903,-3.5,-2.193,-0.862,100.796,39.626,73.88,29.044,39.839,12.617,38.971,19.238,-0.536,261.468,374.068,9598.67,6709.34,15491.13,25005.29,43.311,254.37,603.702,5.285,22.382,24.027,42.379,44.097,5.844,4.837,0.517,505.774,12978.27,2.141,16.384,16.087,5.627,3.815,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2401,ESP,1989,-11.508,-2.789,,108.983,38.202,-17.614,,117.759,-8.776,-3.076,-0.998,-0.35,117.061,41.033,81.511,28.572,41.278,13.066,39.048,17.24,1.504,293.242,412.59,10566.13,7509.71,16233.98,26204.39,46.259,285.281,633.911,5.004,21.898,25.41,45.257,47.137,6.893,6.791,0.531,551.905,14133.88,2.169,17.804,17.712,5.83,1.428,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2402,ESP,1990,-18.054,-3.37,,121.694,38.263,-19.679,,134.46,-12.767,-4.014,-3.533,-1.111,135.2,42.51,93.36,29.355,42.277,13.394,39.117,16.238,2.505,326.919,535.652,13693.64,8357.51,16828.93,27164.73,49.662,318.044,658.295,3.847,21.552,25.683,48.299,50.221,6.542,6.722,0.55,594.584,15200.2,2.164,9.043,9.624,10.437,4.694,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2403,ESP,1991,-20.055,-3.479,,136.635,39.14,-23.482,,153.086,-16.451,-4.713,-5.586,-1.6,150.409,43.086,107.222,30.715,43.853,13.499,39.221,16.313,2.268,358.833,576.446,14697.5,9149.08,17208.28,27777.06,53.167,349.091,674.92,2.525,20.718,24.954,51.166,52.995,5.524,5.934,0.569,630.218,16068.52,2.166,11.537,10.339,11.318,8.252,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2404,ESP,1992,-21.424,-3.4,,153.192,40.753,-19.077,,169.69,-16.499,-4.389,-2.579,-0.686,170.738,45.421,125.017,33.258,45.142,13.257,39.35,18.353,0.427,386.39,630.122,16013.16,9819.23,17297.48,27921.06,56.767,375.9,680.661,0.851,18.88,22.979,54.821,55.835,5.36,7.145,0.594,650.064,16519.93,1.967,5.903,6.823,7.057,7.503,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2405,ESP,1993,-10.509,-1.985,,158.802,40.533,-19.684,,186.583,-27.781,-7.091,-10.272,-2.622,220.028,56.16,149.479,38.153,47.624,12.71,39.473,22.64,-3.457,402.72,529.319,13409.7,10202.46,17017.27,27468.74,59.954,391.787,671.719,-1.314,19.289,20.989,57.326,58.586,4.926,4.569,0.613,656.724,16637.37,1.903,-7.115,-5.224,10.362,7.839,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2406,ESP,1994,-11.496,-2.164,,164.643,39.639,-21.657,,191.639,-26.995,-6.499,-9.76,-2.35,243.746,58.683,181.678,43.74,46.138,12.621,39.579,24.118,-3.707,426.949,531.137,13419.62,10787.22,17367.76,28034.5,62.111,415.358,687.401,2.335,19.051,20.906,60.031,61.126,4.336,4.718,0.622,686.405,17342.61,1.891,15.485,11.447,20.272,16.67,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2407,ESP,1995,-7.68,-1.251,,171.852,38.428,-17.938,-3.667,203.119,-31.267,-6.992,-10.968,-2.453,283.457,63.384,246.779,55.183,45.42,12.936,39.672,22.9,-2.279,459.685,613.946,15475.61,11587.17,18041.42,29121.9,64.225,447.205,715.737,4.122,21.004,21.978,62.837,63.767,4.32,4.674,0.63,729.686,18393.04,1.899,13.227,11.275,9.519,8.31,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2408,ESP,1996,-5.5,-0.859,,180.938,38.184,-11.197,-2.159,209.619,-28.681,-6.053,-6.612,-1.395,319.976,67.526,279.008,58.88,44.237,13.152,39.764,22.08,-3.867,487.078,640.026,16095.75,12249.33,18435.59,29758.16,66.444,473.855,733.067,2.421,20.894,21.787,65.098,65.854,3.273,3.599,0.64,761.038,19139.04,1.873,8.086,8.822,10.69,10.318,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2409,ESP,1997,-4.286,-0.727,,195.317,38.759,-6.207,-1.14,215.345,-20.028,-3.974,1.122,0.223,333.627,66.206,295.95,58.729,42.734,13.626,39.869,20.61,-2.936,517.983,589.376,14782.95,12992.24,19097.78,30827.04,68.03,503.921,761.403,3.865,21.379,22.15,66.32,67.091,1.879,1.877,0.644,804.086,20168.38,1.871,13.429,13.272,16.415,14.99,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2410,ESP,1998,-10.421,-1.685,,213.065,39.494,-9.338,-1.627,227.659,-14.594,-2.705,5.61,1.04,346.417,64.212,303.149,56.191,42.199,14.235,40.008,18.605,-1.66,554.548,618.414,15457.11,13860.8,19881.55,32092.18,69.717,539.493,795.428,4.469,21.673,23.54,67.489,68.002,1.358,1.764,0.653,849.474,21232.42,1.902,14.618,14.845,6.729,8.018,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2411,ESP,1999,-20.587,-3.237,,230.469,39.74,-5.844,-0.966,237.851,-7.382,-1.273,11.041,1.904,362.223,62.459,305.1,52.609,41.013,14.888,40.215,15.64,-0.63,596.126,635.968,15814.19,14823.47,20717.98,33442.31,71.549,579.942,833.173,4.745,21.594,25.211,68.998,69.892,2.778,2.235,0.66,902.633,22445.17,1.926,13.2,13.657,6.217,7.479,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2412,ESP,2000,-25.801,-4.31,,245.833,37.946,-9.244,-1.434,253.353,-7.52,-1.161,10.662,1.646,374.557,57.815,306.164,47.258,39.107,15.645,40.554,13.857,0.493,647.851,598.628,14761.11,15974.87,21582.7,34838.12,74.017,647.851,875.273,5.053,22.33,26.64,71.402,72.692,4.007,3.484,0.668,969.438,23904.64,1.931,10.268,10.822,10.126,10.244,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2413,ESP,2001,-27.47,-4.375,,266.085,37.958,-8.433,-1.22,269.274,-3.189,-0.455,14.262,2.035,378.883,54.05,311.648,44.458,38.413,16.291,40.766,10.54,1.385,700.993,627.834,15400.91,17195.51,22315.83,36021.51,77.055,700.993,909.728,3.936,22.084,26.459,73.965,74.66,2.707,3.59,0.681,1029.7,25258.71,1.959,3.289,3.653,3.388,3.938,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2414,ESP,2002,-26.417,-3.73,,287.233,38.321,-7.903,-1.069,289.607,-2.374,-0.317,14.59,1.946,384.145,51.25,307.546,41.031,38.637,16.79,41.424,11.45,1.366,749.552,708.256,17097.92,18094.84,22560.61,36416.64,80.205,749.552,934.54,2.727,22.954,26.684,76.261,77.673,4.036,3.104,0.698,1074.52,25939.78,1.957,4.107,3.677,2.879,1.431,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2415,ESP,2003,-35.229,-3.883,,304.862,38.0,-9.675,-1.224,307.871,-3.009,-0.375,13.145,1.638,382.775,47.712,309.302,38.554,38.375,17.476,42.196,11.485,1.539,802.266,907.264,21501.07,19012.74,22808.27,36816.4,83.359,802.266,962.423,2.984,23.62,27.503,78.579,79.696,2.605,3.039,0.712,1127.13,26711.52,1.936,6.769,6.034,4.835,3.565,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2416,ESP,2004,-58.579,-5.482,,332.795,38.722,-9.982,-1.184,333.613,-0.818,-0.095,14.242,1.657,389.888,45.366,308.397,35.884,38.818,18.142,42.859,10.965,1.948,859.437,1068.57,24932.13,20052.58,23155.67,37377.17,86.599,859.437,992.433,3.118,22.803,28.285,80.967,82.268,3.227,3.039,0.72,1193.56,27848.44,1.897,10.562,9.664,5.846,4.306,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2417,ESP,2005,-83.74,-7.254,,368.278,39.713,-3.095,-0.343,356.857,11.421,1.232,25.204,2.718,393.479,42.43,295.118,31.824,38.481,19.207,43.663,9.153,2.899,927.357,1154.35,26438.03,21239.16,23560.68,38030.92,90.147,927.357,1028.72,3.656,22.133,29.387,83.694,85.341,3.735,3.368,0.727,1275.74,29218.09,1.876,6.758,6.963,0.088,1.89,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2418,ESP,2006,-111.57,-8.851,,407.149,40.56,-0.79,-0.082,385.827,21.322,2.124,33.919,3.379,392.132,39.064,268.976,26.795,38.436,19.939,44.361,8.453,4.079,1003.82,1260.47,28414.13,22628.75,24141.65,38968.7,93.733,1003.82,1070.94,4.104,21.714,30.565,86.636,87.616,2.666,3.515,0.734,1368.28,30844.62,1.854,7.869,8.214,3.475,4.73,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2419,ESP,2007,-139.047,-9.432,,442.491,41.141,-7.736,-0.754,422.204,20.287,1.886,31.827,2.959,384.662,35.765,241.388,22.443,39.255,20.58,45.236,8.233,4.825,1075.54,1474.18,32588.56,23776.17,24527.23,39591.1,96.938,1075.54,1109.51,3.602,21.01,30.442,89.051,91.314,4.221,2.787,0.739,1455.66,32179.13,1.823,9.287,8.237,10.08,7.599,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2420,ESP,2008,-145.274,-8.903,,409.092,36.87,-70.337,-6.547,459.823,-50.731,-4.572,-39.22,-3.535,440.621,39.712,282.091,25.424,41.443,20.47,45.983,11.245,3.272,1109.54,1631.69,35484.39,24129.29,24343.12,39293.92,99.122,1109.54,1119.37,0.889,19.551,28.455,92.68,92.622,1.432,4.076,0.741,1497.15,32558.75,1.788,-6.029,-5.506,-0.978,-0.907,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2421,ESP,2009,-60.907,-4.088,,373.779,34.955,-108.3,-9.913,494.355,-120.576,-11.276,-106.476,-9.957,569.535,53.261,391.378,36.601,46.231,19.107,46.368,17.855,-2.126,1069.32,1489.85,32131.38,23061.88,23231.44,37499.47,99.27,1069.32,1077.19,-3.769,19.215,23.303,92.414,93.358,0.795,-0.288,0.737,1451.71,31308.77,1.727,-19.256,-18.301,-11.429,-10.839,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2422,ESP,2010,-52.028,-3.656,,391.622,36.508,-85.953,-7.777,493.815,-102.193,-9.527,-85.819,-8.0,649.153,60.515,493.357,45.992,46.034,18.724,46.562,19.858,-2.937,1072.71,1423.27,30566.88,23038.05,23172.95,37405.05,99.418,1072.71,1078.99,0.168,18.648,22.303,94.077,96.148,2.988,1.8,0.729,1471.09,31593.85,1.643,8.195,6.2,11.753,9.064,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2423,ESP,2011,-40.321,-2.724,,387.37,36.415,-75.671,-6.811,490.976,-103.606,-9.74,-82.691,-7.773,743.043,69.85,599.805,56.385,46.155,18.421,46.736,21.39,-4.251,1063.76,1480.45,31676.69,22760.98,22898.88,36962.66,99.398,1063.76,1070.21,-0.814,17.848,20.572,97.084,98.434,2.378,3.196,0.714,1489.6,31872.36,1.565,-0.502,-0.595,8.773,8.176,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2424,ESP,2012,1.139,0.086,,390.992,37.92,-31.466,-2.827,501.688,-110.696,-10.736,-84.447,-8.19,889.909,86.307,739.91,71.759,48.656,17.633,46.766,24.788,-7.353,1031.1,1325.58,28344.78,22047.86,22207.29,35846.32,99.282,1031.1,1038.56,-2.958,18.522,18.436,99.458,101.257,2.868,2.446,0.695,1483.65,31724.63,1.483,-5.728,-5.834,0.926,0.93,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2425,ESP,2013,27.624,2.038,,395.858,38.796,-20.305,-1.816,467.649,-71.791,-7.036,-41.938,-4.11,977.312,95.782,824.831,80.838,45.832,17.139,46.593,26.095,-8.75,1020.35,1355.16,29084.96,21899.06,21969.48,35462.45,99.679,1020.35,1023.63,-1.437,19.254,17.216,100.859,101.512,0.252,1.409,0.675,1512.07,32452.66,1.441,0.611,-0.216,6.291,4.384,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2426,ESP,2014,23.307,1.699,,404.594,39.199,-14.465,-1.295,465.65,-61.056,-5.915,-30.7,-2.974,1039.39,100.7,879.377,85.198,45.114,17.344,46.455,24.443,-7.588,1032.16,1371.58,29524.76,22218.39,22339.24,36059.3,99.459,1032.16,1037.77,1.382,19.601,17.902,100.707,100.455,-1.041,-0.151,0.662,1558.31,33544.36,1.431,6.597,6.798,3.843,4.523,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2427,ESP,2015,24.223,2.026,,417.176,38.714,-25.324,-2.242,472.962,-55.786,-5.177,-27.639,-2.565,1070.08,99.303,915.222,84.932,43.891,17.866,46.41,22.058,-4.583,1077.59,1195.72,25764.22,23218.84,23218.84,37479.14,100.0,1077.59,1077.59,3.837,21.022,18.996,100.203,100.472,0.017,-0.5,0.665,1621.51,34938.58,1.459,5.075,5.078,3.91,4.316,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2428,ESP,2016,39.14,3.176,,424.78,38.137,-29.792,-2.606,472.733,-47.953,-4.305,-20.823,-1.869,1104.55,99.166,958.695,86.071,42.442,18.342,46.399,19.635,-2.576,1113.84,1232.57,26564.63,24005.68,23927.56,38623.12,100.327,1113.84,1110.22,3.028,21.929,18.753,100.0,102.049,1.57,-0.203,0.643,1733.04,37350.76,1.503,1.718,2.65,4.235,5.372,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2429,ESP,2017,35.105,2.675,,443.531,38.174,-29.141,-2.486,478.669,-35.138,-3.024,-8.613,-0.741,1145.1,98.556,981.783,84.5,41.198,18.825,46.408,17.225,-0.875,1161.88,1312.09,28272.99,25036.24,24615.51,39733.6,101.709,1161.88,1142.35,2.895,22.104,19.428,101.956,103.184,1.112,1.956,0.63,1843.95,39733.6,1.517,6.506,6.644,5.066,5.612,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2430,ESP,2018,27.512,1.937,,471.002,39.179,-28.237,-2.353,501.497,-30.495,-2.537,-3.753,-0.312,1173.35,97.601,994.378,82.714,41.715,19.328,46.449,15.255,0.17,1202.19,1420.38,30579.15,25881.85,25172.39,40632.49,102.818,1202.19,1169.24,2.354,22.312,20.375,103.664,104.405,1.183,1.675,0.622,1932.66,41608.07,1.502,1.922,3.284,2.125,2.194,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2431,ESP,2019,27.489,1.972,,486.754,39.086,-38.704,-3.128,521.949,-35.195,-2.826,-9.416,-0.756,1188.86,95.466,1012.88,81.334,41.912,19.779,46.486,14.105,0.636,1245.33,1394.27,29993.06,26789.13,25649.49,41402.61,104.443,1245.33,1192.35,1.977,22.821,20.849,104.389,105.228,0.788,0.7,0.621,2006.05,43153.55,1.491,-0.101,1.229,1.019,2.561,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2432,ESP,2020,6.72,0.539,,421.595,38.634,-88.343,-7.283,575.375,-153.78,-14.092,-127.788,-11.71,1342.64,123.038,1166.66,106.912,52.727,18.814,46.492,16.805,-10.044,1091.24,1247.46,26831.63,23471.43,22355.84,36086.1,104.99,1091.24,1039.37,-12.83,20.81,20.271,104.153,104.902,-0.309,-0.226,0.615,1773.36,38143.19,1.362,-19.789,-22.336,-15.759,-25.495,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2433,ESP,2021,13.446,0.927,,478.144,40.526,-51.399,-4.126,566.778,-88.634,-7.512,-60.031,-5.088,1431.28,121.31,1255.3,106.395,48.038,19.001,46.535,16.791,-5.286,1179.85,1450.88,31178.18,25353.89,23933.14,38632.13,105.936,1179.85,1113.73,7.154,21.727,20.8,104.976,105.748,0.806,0.79,0.607,1942.21,41736.48,1.389,10.795,10.58,11.757,10.072,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2434,ESP,2022,19.762,1.273,,505.536,40.454,-54.239,-4.231,578.528,-72.992,-5.841,-42.783,-3.424,1504.27,120.375,1328.29,106.293,46.295,,46.735,15.659,,1249.65,1552.03,33208.72,26738.81,24894.38,40183.74,107.409,1249.65,1163.45,4.464,22.129,20.856,106.434,107.473,1.632,1.389,0.605,2065.01,44185.09,1.393,10.942,11.68,5.706,12.873,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2435,ESP,2023,32.862,2.005,,528.915,40.286,-56.841,-4.299,591.049,-62.134,-4.733,-31.29,-2.383,1566.4,119.308,1390.42,105.904,45.018,,46.927,14.883,,1312.9,1638.66,34919.32,27977.5,25628.55,41368.82,109.165,1312.9,1202.67,3.371,23.055,21.049,108.122,109.174,1.582,1.586,0.604,2173.31,46312.56,1.388,3.447,4.453,2.786,7.156,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2436,ESP,2024,38.948,2.271,,550.536,40.134,-58.463,-4.284,604.432,-53.896,-3.929,-22.646,-1.651,1620.3,118.12,1444.32,105.291,44.063,,47.107,14.373,,1371.74,1715.14,36409.5,29119.71,26235.36,42348.3,110.994,1371.74,1235.87,2.76,23.743,21.473,109.877,110.959,1.635,1.623,0.603,2276.0,48315.67,1.377,1.68,2.829,2.834,4.471,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2437,ESP,2025,32.216,1.818,,545.425,38.523,-66.21,-4.697,607.337,-61.912,-4.373,-29.407,-2.077,1682.21,118.813,1506.23,106.384,42.896,,47.276,14.247,,1415.85,1771.81,37477.78,29948.39,26520.54,42808.64,112.925,1415.85,1253.79,1.45,23.104,21.286,111.739,112.836,1.692,1.694,0.601,2354.2,49796.77,1.35,2.363,3.051,2.836,3.904,88.0,NO,NO,WER,Western Europe,NO,Spain,High Income,ES,NO,NONE,both
2438,EST,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,NO,NO,ECA,Eastern Europe & Central Asia,NO,Estonia,High Income,EE,YES,NONE,both
2439,EST,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,NO,NO,ECA,Eastern Europe & Central Asia,NO,Estonia,High Income,EE,YES,NONE,both
2440,EST,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,NO,NO,ECA,Eastern Europe & Central Asia,NO,Estonia,High Income,EE,YES,NONE,both
2441,EST,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,NO,NO,ECA,Eastern Europe & Central Asia,NO,Estonia,High Income,EE,YES,NONE,both
2442,EST,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,NO,NO,ECA,Eastern Europe & Central Asia,NO,Estonia,High Income,EE,YES,NONE,both
2443,EST,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,NO,NO,ECA,Eastern Europe & Central Asia,NO,Estonia,High Income,EE,YES,NONE,both
2444,EST,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,NO,NO,ECA,Eastern Europe & Central Asia,NO,Estonia,High Income,EE,YES,NONE,both
2445,EST,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,NO,NO,ECA,Eastern Europe & Central Asia,NO,Estonia,High Income,EE,YES,NONE,both
2446,EST,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,NO,NO,ECA,Eastern Europe & Central Asia,NO,Estonia,High Income,EE,YES,NONE,both
2447,EST,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,NO,NO,ECA,Eastern Europe & Central Asia,NO,Estonia,High Income,EE,YES,NONE,both
2448,EST,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,NO,NO,ECA,Eastern Europe & Central Asia,NO,Estonia,High Income,EE,YES,NONE,both
2449,EST,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,NO,NO,ECA,Eastern Europe & Central Asia,NO,Estonia,High Income,EE,YES,NONE,both
2450,EST,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,NO,NO,ECA,Eastern Europe & Central Asia,NO,Estonia,High Income,EE,YES,NONE,both
2451,EST,1993,0.021,1.18,,,,,,,,,,,,,,,,0.699,1.499,6.526,,1.511,1.788,1192.82,1007.46,6159.72,12172.59,16.356,1.503,9.236,,26.485,25.772,20.035,,,,0.134,11.255,7506.36,0.033,,,,,31.0,NO,NO,ECA,Eastern Europe & Central Asia,NO,Estonia,High Income,EE,YES,NONE,both
2452,EST,1994,-0.165,-6.594,,,,,,,,,,,,,,,,0.675,1.465,7.546,,2.075,2.505,1709.32,1416.19,6199.46,12251.13,22.844,2.064,9.084,-1.642,19.507,26.635,29.583,32.265,,47.656,0.184,11.306,7716.1,0.031,52.983,37.324,28.192,25.9,31.0,NO,NO,ECA,Eastern Europe & Central Asia,NO,Estonia,High Income,EE,YES,NONE,both
2453,EST,1995,-0.158,-4.045,,1.125,39.36,,,1.132,-0.007,-0.23,0.006,0.194,0.248,8.669,,,39.59,0.633,1.437,9.645,-1.126,2.858,3.905,2717.9,1989.63,6459.37,12764.76,30.802,2.858,9.28,2.155,20.322,26.438,38.163,41.58,28.871,29.003,0.242,11.792,8208.17,0.031,19.948,19.382,20.709,19.371,31.0,NO,NO,ECA,Eastern Europe & Central Asia,NO,Estonia,High Income,EE,YES,NONE,both
2454,EST,1996,-0.399,-8.356,,1.389,37.794,,,1.422,-0.033,-0.907,-0.018,-0.501,0.269,7.307,-0.018,-0.492,38.701,0.619,1.416,9.881,-2.216,3.675,4.779,3375.82,2596.42,6878.95,13593.91,37.744,3.675,9.738,4.936,19.839,27.52,45.697,46.96,12.939,19.742,0.292,12.601,8901.41,0.031,1.833,2.457,-3.915,-2.468,31.0,NO,NO,ECA,Eastern Europe & Central Asia,NO,Estonia,High Income,EE,YES,NONE,both
2455,EST,1997,-0.563,-10.918,,1.776,38.879,,,1.638,0.138,3.011,0.155,3.393,0.276,6.041,-0.013,-0.281,35.868,0.617,1.4,9.65,3.61,4.567,5.153,3682.09,3263.26,7865.64,15543.77,41.488,4.567,11.008,13.046,21.694,30.766,49.952,52.11,10.967,9.311,0.315,14.49,10353.71,0.034,15.941,11.986,17.608,12.281,31.0,NO,NO,ECA,Eastern Europe & Central Asia,NO,Estonia,High Income,EE,YES,NONE,both
2456,EST,1998,-0.48,-8.472,,2.02,39.653,,,1.985,0.034,0.676,0.055,1.072,0.275,5.406,-0.009,-0.178,38.977,0.606,1.386,9.831,0.81,5.093,5.67,4090.22,3674.25,8285.46,16373.39,44.346,5.093,11.485,4.33,21.944,31.668,54.338,54.78,5.124,8.782,0.333,15.288,11029.08,0.034,9.095,11.339,14.729,10.426,31.0,NO,NO,ECA,Eastern Europe & Central Asia,NO,Estonia,High Income,EE,YES,NONE,both
2457,EST,1999,-0.246,-4.263,,2.016,37.244,,,2.199,-0.184,-3.393,-0.165,-3.053,0.321,5.927,-0.014,-0.262,40.637,0.579,1.39,12.275,-4.974,5.412,5.777,4155.13,3892.64,8227.77,16259.39,47.311,5.412,11.439,-0.403,21.662,25.881,56.022,56.79,3.669,3.098,0.35,15.446,11110.44,0.033,-11.7,-9.317,-6.635,-3.639,31.0,NO,NO,ECA,Eastern Europe & Central Asia,NO,Estonia,High Income,EE,YES,NONE,both
2458,EST,2000,-0.309,-5.403,,2.24,36.247,0.019,0.309,2.245,-0.005,-0.087,-0.001,-0.013,0.316,5.107,-0.017,-0.273,36.335,0.585,1.397,14.598,-1.15,6.18,5.714,4090.31,4423.65,9015.59,17816.25,49.067,6.18,12.595,10.106,23.035,28.438,58.224,59.65,5.036,3.932,0.355,17.387,12446.41,0.035,-8.141,-5.352,-14.378,-6.949,31.0,NO,NO,ECA,Eastern Europe & Central Asia,NO,Estonia,High Income,EE,YES,NONE,both
2459,EST,2001,-0.445,-7.095,,2.456,35.125,0.039,0.553,2.444,0.013,0.179,0.012,0.173,0.333,4.768,-0.162,-2.321,34.946,0.59,1.388,13.009,-1.108,6.992,6.274,4519.54,5037.2,9615.74,19002.24,52.385,6.992,13.348,5.98,22.464,29.559,61.5,62.16,4.208,5.626,0.371,18.831,13566.09,0.036,13.632,12.363,9.997,6.331,31.0,NO,NO,ECA,Eastern Europe & Central Asia,NO,Estonia,High Income,EE,YES,NONE,both
